"Time range","Instance Id","Deployment name","SKU Name","Display name","Usage type","Quantity","Display quantity","Unit","Unit price","Total","Product family"
"2025-10-28 - 2025-10-28","b4cce7633f4545b8a4df64fdd9027586","Huron","global.synthetics-lightweight","Synthetics Lightweight","synthetics-lightweight","0","0","region","28","0","deployment"
"2025-10-28 - 2025-10-28","cf54d380db914748a9fe37126127157a","kennywood","Cloud-Enterprise_gcp.es.datafrozen.n2.68x10x90_gcp-us-central1_4096_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datafrozen.n2.68x10x90, 4GB, 1AZ","RAM Hours","24","24","hour","0.2296","5.5104","deployment"
"2025-10-28 - 2025-10-28","cf54d380db914748a9fe37126127157a","kennywood","Cloud-Enterprise_gcp.es.datahot.n2.68x32x45_gcp-us-central1_4096_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datahot.n2.68x32x45, 4GB, 2AZ","RAM Hours","24","24","hour","0.5608","13.4592","deployment"
"2025-10-28 - 2025-10-28","cf54d380db914748a9fe37126127157a","kennywood","Cloud-Enterprise_gcp.es.datawarm.n2.68x10x190_gcp-us-central1_2048_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datawarm.n2.68x10x190, 2GB, 2AZ","RAM Hours","24","24","hour","0.286","6.864","deployment"
"2025-10-28 - 2025-10-28","cf54d380db914748a9fe37126127157a","kennywood","Cloud-Enterprise_gcp.kibana.n2.68x32x45_gcp-us-central1_2048_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.kibana.n2.68x32x45, 2GB, 2AZ","RAM Hours","24","24","hour","0.2804","6.7296","deployment"
"2025-10-28 - 2025-10-28","cf54d380db914748a9fe37126127157a","kennywood","gcp.data-transfer-in","GCP Data Transfer In","data-transfer-in","9.022913432680070400238037109","9.022913432680070400238037109","GB","0","0","deployment"
"2025-10-28 - 2025-10-28","cf54d380db914748a9fe37126127157a","kennywood","gcp.data-transfer-out","GCP Data Transfer Out","data-transfer-out","0.5002727275714278221130371094","0.5002727275714278221130371094","GB","0.05","0.025","deployment"
"2025-10-28 - 2025-10-28","cf54d380db914748a9fe37126127157a","kennywood","gcp.data-transfer-inter-node","GCP Data Transfer Inter-Node","data-transfer-inter-node","42.91189827118068933486938477","42.91189827118068933486938477","GB","0.016","0.6866","deployment"
"2025-10-28 - 2025-10-28","cf54d380db914748a9fe37126127157a","kennywood","gcp.snapshot-storage","GCP Snapshot Storage","snapshot-storage","16.30616792380404207975633683","16.30616792380404207975633683","GB","0.033","0.5381","deployment"
"2025-10-28 - 2025-10-28","cf54d380db914748a9fe37126127157a","kennywood","gcp.snapshot-api-1k","GCP Snapshot Storage API","snapshot-api-1k","178","178","1000 API Calls","0.0018","0.3204","deployment"
"2025-10-28 - 2025-10-28","cf54d380db914748a9fe37126127157a","kennywood","global.synthetics-browser","Synthetics Browser","synthetics-browser","0","0","test","0.0123","0","deployment"
"2025-10-28 - 2025-10-28","cf54d380db914748a9fe37126127157a","kennywood","global.synthetics-lightweight","Synthetics Lightweight","synthetics-lightweight","0","0","region","28","0","deployment"
"2025-10-28 - 2025-10-28","d39d6ec2d9f444e4aa2ec6ccdb88aca7","Sky","Cloud-Enterprise_gcp.integrationsserver.n2.68x32x45.2_gcp-us-central1_1024_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.integrationsserver.n2.68x32x45.2, 1GB, 1AZ","RAM Hours","24","24","hour","0","0","deployment"
"2025-10-28 - 2025-10-28","d39d6ec2d9f444e4aa2ec6ccdb88aca7","Sky","Cloud-Enterprise_gcp.es.datacold.n2.68x10x190_gcp-us-central1_2048_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datacold.n2.68x10x190, 2GB, 1AZ","RAM Hours","24","24","hour","0.143","3.432","deployment"
"2025-10-28 - 2025-10-28","d39d6ec2d9f444e4aa2ec6ccdb88aca7","Sky","Cloud-Enterprise_gcp.es.datafrozen.n2.68x10x90_gcp-us-central1_4096_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datafrozen.n2.68x10x90, 4GB, 1AZ","RAM Hours","24","24","hour","0.2296","5.5104","deployment"
"2025-10-28 - 2025-10-28","d39d6ec2d9f444e4aa2ec6ccdb88aca7","Sky","Cloud-Enterprise_gcp.es.datahot.n2.68x10x45_gcp-us-central1_8192_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datahot.n2.68x10x45, 8GB, 2AZ","RAM Hours","24","24","hour","0.8944","21.4656","deployment"
"2025-10-28 - 2025-10-28","d39d6ec2d9f444e4aa2ec6ccdb88aca7","Sky","Cloud-Enterprise_gcp.es.datawarm.n2.68x10x190_gcp-us-central1_8192_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datawarm.n2.68x10x190, 8GB, 2AZ","RAM Hours","24","24","hour","1.144","27.456","deployment"
"2025-10-28 - 2025-10-28","d39d6ec2d9f444e4aa2ec6ccdb88aca7","Sky","Cloud-Enterprise_gcp.es.master.n2.68x32x45.2_gcp-us-central1_4096_3","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.master.n2.68x32x45.2, 4GB, 3AZ","RAM Hours","24","24","hour","0.8412","20.1888","deployment"
"2025-10-28 - 2025-10-28","d39d6ec2d9f444e4aa2ec6ccdb88aca7","Sky","Cloud-Enterprise_gcp.kibana.n2.68x32x45_gcp-us-central1_1024_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.kibana.n2.68x32x45, 1GB, 2AZ","RAM Hours","24","24","hour","0.1402","3.3648","deployment"
"2025-10-28 - 2025-10-28","d39d6ec2d9f444e4aa2ec6ccdb88aca7","Sky","gcp.data-transfer-in","GCP Data Transfer In","data-transfer-in","22.27219160553067922592163086","22.27219160553067922592163086","GB","0","0","deployment"
"2025-10-28 - 2025-10-28","d39d6ec2d9f444e4aa2ec6ccdb88aca7","Sky","gcp.data-transfer-out","GCP Data Transfer Out","data-transfer-out","0.7007553912699222564697265625","0.7007553912699222564697265625","GB","0.05","0.035","deployment"
"2025-10-28 - 2025-10-28","d39d6ec2d9f444e4aa2ec6ccdb88aca7","Sky","gcp.data-transfer-inter-node","GCP Data Transfer Inter-Node","data-transfer-inter-node","136.8290471453219652175903320","136.8290471453219652175903320","GB","0.016","2.1893","deployment"
"2025-10-28 - 2025-10-28","d39d6ec2d9f444e4aa2ec6ccdb88aca7","Sky","gcp.snapshot-storage","GCP Snapshot Storage","snapshot-storage","36.24952106187445542184255457","36.24952106187445542184255457","GB","0.033","1.1962","deployment"
"2025-10-28 - 2025-10-28","d39d6ec2d9f444e4aa2ec6ccdb88aca7","Sky","gcp.snapshot-api-1k","GCP Snapshot Storage API","snapshot-api-1k","247","247","1000 API Calls","0.0018","0.4446","deployment"
"2025-10-28 - 2025-10-28","d39d6ec2d9f444e4aa2ec6ccdb88aca7","Sky","global.synthetics-browser","Synthetics Browser","synthetics-browser","0","0","test","0.0123","0","deployment"
"2025-10-28 - 2025-10-28","d39d6ec2d9f444e4aa2ec6ccdb88aca7","Sky","global.synthetics-lightweight","Synthetics Lightweight","synthetics-lightweight","0","0","region","28","0","deployment"
"2025-10-28 - 2025-10-28","db1ad9213d644aad97ea9d05e9f02f83","Britton","Cloud-Enterprise_gcp.es.datacold.n2.68x10x190_gcp-us-central1_2048_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datacold.n2.68x10x190, 2GB, 1AZ","RAM Hours","24","24","hour","0.143","3.432","deployment"
"2025-10-28 - 2025-10-28","db1ad9213d644aad97ea9d05e9f02f83","Britton","Cloud-Enterprise_gcp.es.datafrozen.n2.68x10x95_gcp-us-central1_16384_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datafrozen.n2.68x10x95, 16GB, 1AZ","RAM Hours","24","24","hour","0.9184","22.0416","deployment"
"2025-10-28 - 2025-10-28","db1ad9213d644aad97ea9d05e9f02f83","Britton","Cloud-Enterprise_gcp.es.datahot.n2.68x10x45_gcp-us-central1_8192_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datahot.n2.68x10x45, 8GB, 2AZ","RAM Hours","24","24","hour","0.8944","21.4656","deployment"
"2025-10-28 - 2025-10-28","db1ad9213d644aad97ea9d05e9f02f83","Britton","Cloud-Enterprise_gcp.es.datawarm.n2.68x10x190_gcp-us-central1_8192_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datawarm.n2.68x10x190, 8GB, 2AZ","RAM Hours","24","24","hour","1.144","27.456","deployment"
"2025-10-28 - 2025-10-28","db1ad9213d644aad97ea9d05e9f02f83","Britton","Cloud-Enterprise_gcp.es.master.n2.68x32x45_gcp-us-central1_4096_3","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.master.n2.68x32x45, 4GB, 3AZ","RAM Hours","24","24","hour","0.8412","20.1888","deployment"
"2025-10-28 - 2025-10-28","db1ad9213d644aad97ea9d05e9f02f83","Britton","Cloud-Enterprise_gcp.kibana.n2.68x32x45_gcp-us-central1_2048_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.kibana.n2.68x32x45, 2GB, 2AZ","RAM Hours","24","24","hour","0.2804","6.7296","deployment"
"2025-10-28 - 2025-10-28","db1ad9213d644aad97ea9d05e9f02f83","Britton","gcp.data-transfer-in","GCP Data Transfer In","data-transfer-in","62.43871145043522119522094727","62.43871145043522119522094727","GB","0","0","deployment"
"2025-10-28 - 2025-10-28","db1ad9213d644aad97ea9d05e9f02f83","Britton","gcp.data-transfer-out","GCP Data Transfer Out","data-transfer-out","2.679014682769775390625","2.679014682769775390625","GB","0.05","0.134","deployment"
"2025-10-28 - 2025-10-28","db1ad9213d644aad97ea9d05e9f02f83","Britton","gcp.data-transfer-inter-node","GCP Data Transfer Inter-Node","data-transfer-inter-node","131.5265564424917101860046387","131.5265564424917101860046387","GB","0.016","2.1044","deployment"
"2025-10-28 - 2025-10-28","db1ad9213d644aad97ea9d05e9f02f83","Britton","gcp.snapshot-storage","GCP Snapshot Storage","snapshot-storage","115.8788282619351120565527229","115.8788282619351120565527229","GB","0.033","3.824","deployment"
"2025-10-28 - 2025-10-28","db1ad9213d644aad97ea9d05e9f02f83","Britton","gcp.snapshot-api-1k","GCP Snapshot Storage API","snapshot-api-1k","231","231","1000 API Calls","0.0018","0.4158","deployment"
"2025-10-28 - 2025-10-28","db1ad9213d644aad97ea9d05e9f02f83","Britton","global.synthetics-browser","Synthetics Browser","synthetics-browser","0","0","test","0.0123","0","deployment"
"2025-10-28 - 2025-10-28","db1ad9213d644aad97ea9d05e9f02f83","Britton","global.synthetics-lightweight","Synthetics Lightweight","synthetics-lightweight","0","0","region","28","0","deployment"
